locationID;Latitude;Longitud
CLE;41.40944444;-81.855
CGF;41.565;-81.48638889
5D9;41.22388889;-82.95777778
7OI7;41.29944444;-83.01138889
4OI9;39.10222222;-82.61083333
8OH3;41.11722222;-80.5225
4G8;41.31888889;-81.96027778
9OA8;41.28222222;-81.94888889
05OI;41.28833333;-81.96277778
8OH4;40.84388889;-80.7025
TZR;39.90111111;-83.13694444
04I;39.91111111;-83.18888889
6I6;39.94194444;-83.205
82OI;40.15416667;-83.275
OSU;40.07972222;-83.07305556
CMH;39.99805556;-82.89194444
LCK;39.81388889;-82.92777778
36OH;40.19027778;-81.97388889
02OI;41.80194444;-80.56527778
36OI;41.07305556;-84.21277778
8OI3;41.37333333;-80.66888889
8OH5;41.38194444;-80.71222222
I40;40.30916667;-81.85333333
6OH9;40.10583333;-84.4
37OI;40.825;-82.79694444
5OI7;41.5925;-83.37555556
38OI;39.685;-83.07194444
63OH;39.70277778;-83.09388889
I44;39.76583333;-84.34333333
MGY;39.58888889;-84.225
I19;39.69111111;-83.99194444
DAY;39.9025;-84.21944444
I73;39.6825;-84.24305556
FFO;39.82583333;-84.04611111
DFI;41.3375;-84.42888889
OH57;40.25888889;-83.01194444
63OI;40.335;-83.13611111
DLZ;40.27972222;-83.11472222
OI12;40.25027778;-82.99444444
OI49;40.38388889;-83.10694444
7OH3;40.35277778;-83.05111111
3OH6;40.78333333;-84.36777778
OA14;40.42222222;-81.31805556
2OH8;39.79527778;-83.22333333
6D7;41.21583333;-83.87444444
OI66;40.74083333;-83.67111111
2OA4;39.93166667;-83.9075
8OH8;41.66805556;-80.68555556
OA85;40.13638889;-81.99388889
OI38;40.30861111;-83.61527778
9OI5;40.30805556;-83.54166667
02G;40.67333333;-80.64138889
55OI;40.85861111;-80.53527778
8OH7;40.88222222;-80.60027778
9OH1;41.45416667;-83.26527778
9OH2;41.51555556;-83.30583333
OI22;41.33388889;-82.10277778
1G1;41.33166667;-82.10027778
9OH4;41.40388889;-82.10666667
OH59;39.69583333;-84.44861111
87OH;41.70555556;-84.37361111
1OA5;39.21944444;-83.95277778
2OA7;38.85138889;-84.10555556
9OH8;40.97638889;-83.64166667
FDY;41.01194444;-83.66861111
9OH7;40.96166667;-83.59527778
27OH;40.94666667;-83.68
9OH6;41.03527778;-83.56888889
9OH9;40.82861111;-83.51388889
OH60;40.95361111;-84.27361111
OI78;41.08472222;-83.43638889
FZI;41.19083333;-83.39444444
OI77;41.21583333;-83.55805556
OI39;40.10666667;-82.13222222
14G;41.33305556;-83.16111111
03OH;41.41833333;-83.0175
S24;41.29583333;-83.03722222
02OH;41.37638889;-83.08333333
GQQ;40.75333333;-82.72388889
OH21;40.73611111;-82.75277778
GAS;38.83416667;-82.16333333
04OH;41.24777778;-81.10055556
7D8;41.35111111;-81.09944444
7D9;41.77777778;-80.90388889
98OH;41.825;-80.88305556
GEO;38.88194444;-83.88277778
OH64;39.59305556;-84.34388889
OH63;39.6;-84.41666667
3OH8;40.36083333;-81.42333333
OH65;39.23944444;-84.10027778
OI40;39.2025;-84.10472222
OH66;39.23944444;-84.17638889
1OA2;41.26166667;-81.99055556
OI36;39.6225;-84.48305556
7OI5;41.52055556;-83.27527778
82D;41.22916667;-83.02916667
OI25;39.36527778;-83.35444444
0OI2;39.35972222;-83.41777778
16OI;40.12527778;-84.5825
OI88;41.01111111;-82.43611111
OH35;39.42833333;-82.82277778
81OH;38.89166667;-83.98305556
2OH7;38.91111111;-84.02611111
OI57;38.92694444;-83.98861111
HAO;39.36388889;-84.52194444
I67;39.25888889;-84.77444444
OH68;39.3;-84.75
08OH;41.29166667;-80.56361111
9OA5;39.96166667;-82.54055556
75OH;41.25916667;-84.79361111
HOC;39.18888889;-83.53888889
OI41;41.29583333;-81.15805556
69OH;40.26305556;-82.51444444
OH92;39.95416667;-82.18333333
88D;41.40361111;-82.60138889
10OH;41.40277778;-82.62916667
8OI9;39.09916667;-83.11666667
I43;38.98138889;-82.57777778
OI82;38.91222222;-82.725
14I;39.63333333;-83.75
OI52;39.625;-83.78333333
33OH;40.18527778;-83.17361111
13OH;41.33027778;-84.29833333
OH74;40.09361111;-82.71694444
5OI8;40.19027778;-82.65472222
89D;41.60277778;-82.68472222
1G3;41.15138889;-81.415
I95;40.61083333;-83.64361111
14OH;40.66888889;-83.44361111
OH22;40.76111111;-81.77888889
2OH0;40.34555556;-82.94055556
1OA8;40.34666667;-82.90444444
0OI6;41.83805556;-80.64361111
5OI3;41.41361111;-80.52472222
56OI;41.20555556;-82.33138889
17OH;41.2425;-82.27027778
OI56;39.95305556;-82.64055556
92D;41.20277778;-82.11527778
18OH;41.25611111;-82.14388889
LHQ;39.75555556;-82.65722222
OH78;39.9675;-84.40888889
57OI;39.99666667;-83.85472222
I68;39.46222222;-84.25194444
OH28;39.36666667;-83.6
R47;41.10305556;-84.05194444
OI31;41.70972222;-81.12472222
9OA4;39.83027778;-84.50972222
OH91;40.7;-84.23444444
AOH;40.70694444;-84.02666667
19OH;41.17305556;-82.05944444
20OH;41.14305556;-82.02861111
40OI;41.06166667;-81.98361111
OI01;39.51361111;-82.44916667
UYF;39.93277778;-83.46194444
9OA3;39.08333333;-81.7775
LPR;41.34416667;-82.17777778
22OI;41.14888889;-80.84
9OI6;40.63277778;-82.17694444
25OH;40.91305556;-81.25972222
26OH;40.87527778;-81.295
24OH;40.88055556;-81.29138889
1OA7;40.84166667;-81.24138889
5OI0;39.28416667;-84.21138889
OI27;39.55666667;-81.56944444
0OI9;38.89444444;-83.11361111
OH90;41.70722222;-84.23472222
28OH;41.70333333;-84.00277778
4OH1;41.71694444;-81.10666667
OH03;41.79222222;-81.05805556
9OI7;40.34;-83.28416667
29OH;40.68638889;-81.3025
5OH9;40.69722222;-81.17916667
OI60;40.75472222;-82.39166667
2OI8;40.86388889;-82.42055556
MFD;40.82138889;-82.51666667
32OH;40.76111111;-82.41805556
OH97;41.35916667;-81.21777778
7.00E+03;41.23833333;-81.25388889
MNN;40.61611111;-83.06333333
75OI;40.50361111;-83.09027778
34OH;41.25694444;-84.64166667
OH07;40.94388889;-81.23888889
OH20;40.91972222;-81.70111111
2OA5;40.1825;-83.35083333
MRT;40.22472222;-83.35166667
77OH;39.36277778;-84.34138889
22I;39.32805556;-82.44194444
OH02;41.29444444;-83.95472222
I71;39.65416667;-81.80305556
OA05;39.42416667;-84.65916667
1G5;41.13138889;-81.765
3T7;41.685;-82.805
3W9;41.69444444;-82.79666667
7G8;41.44972222;-81.06305556
1OI1;41.42833333;-81.06388889
MWO;39.53166667;-84.39638889
2OA2;39.24805556;-83.915
60OI;41.35666667;-82.625
OH93;40.14027778;-83.39027778
10G;40.53722222;-81.95444444
OH13;40.76805556;-81.05805556
39OH;40.81222222;-81.055
OH15;40.74583333;-81.14416667
OH94;38.8375;-82.835
73OI;41.57444444;-81.07555556
OA12;39.33444444;-84.07
1OA6;39.33611111;-84.04583333
OH95;39.38416667;-84.16833333
OI28;40.58388889;-82.67944444
4I9;40.52444444;-82.85
OA10;39.00861111;-83.90916667
OH96;39.03361111;-83.88611111
4I3;40.32888889;-82.52611111
6G4;40.365;-82.49583333
O74;40.52472222;-83.51166667
7OI0;41.33416667;-84.16361111
7W5;41.37416667;-84.06777778
7OI9;40.06888889;-82.13611111
OH98;40.04944444;-82.78833333
3OH0;39.93083333;-84.01361111
41OH;40.78361111;-81.09888889
06OI;39.73472222;-84.38222222
1OI6;39.77;-84.41666667
I86;39.69166667;-82.19777778
OI42;41.13277778;-82.46083333
PHD;40.47083333;-81.41972222
VTA;40.02472222;-82.46194444
8OI0;41.45416667;-81.24527778
40OH;41.45111111;-81.23472222
41N;41.21111111;-80.96916667
42OH;41.15583333;-81.00388889
43OI;41.19861111;-83.70083333
3X5;41.71805556;-82.82111111
OA16;39.15611111;-84.78166667
OA19;40.89888889;-81.3
OH19;41.155;-84.215
0OH2;39.97055556;-83.91166667
46OH;41.10361111;-80.82638889
4OH3;40.98305556;-80.70111111
47OH;41.2;-82.57361111
1OI7;41.15833333;-82.56666667
87OI;41.27222222;-82.62305556
5A1;41.24472222;-82.55111111
48OH;41.25416667;-82.19722222
84OH;39.58111111;-83.65111111
OI84;39.38722222;-84.79777778
9OI8;40.03222222;-81.465
49OH;41.36666667;-81.96666667
50OH;41.66305556;-83.41555556
4OH4;39.79277778;-83.11722222
OI85;40.26833333;-83.22166667
51OH;41.07027778;-84.08638889
OWX;41.03555556;-83.98194444
OI29;38.85416667;-83.23055556
21OI;39.12805556;-84.09277778
OI26;39.50555556;-84.69888889
OXD;39.50222222;-84.78444444
OI69;41.77833333;-81.16694444
2G1;41.66694444;-81.19722222
6C2;40.9525;-83.98222222
54OH;41.12333333;-84.61777778
53OH;41.13444444;-84.45083333
2H8;41.16805556;-84.55694444
1OH9;38.935;-83.39944444
OH29;40.90055556;-80.55527778
56OH;40.90722222;-80.55138889
3I7;39.91333333;-84.40055556
0OH7;40.14333333;-84.17194444
4OA8;40.10861111;-84.29972222
0OH8;40.18833333;-84.25611111
1OI9;40.17722222;-84.29444444
I17;40.16472222;-84.30833333
79OI;39.81722222;-83.75583333
6OI5;40.13722222;-83.21805556
1OA1;40.04583333;-84.33444444
83OH;40.06222222;-84.37944444
PCW;41.51638889;-82.86944444
57OH;40.33611111;-81.49
PMH;38.84055556;-82.84722222
3W2;41.63666667;-82.82833333
58OH;41.67916667;-82.84722222
1OH1;40.30138889;-83.97611111
5.00E+09;40.40805556;-83.21944444
61OH;41.19805556;-81.20944444
29G;41.21027778;-81.25166667
OI32;41.16805556;-81.28777778
OI45;41.265;-81.65861111
OI68;40.94138889;-81.79777778
OA07;41.70138889;-80.86027778
OI62;41.47638889;-81.31694444
8G8;40.88333333;-80.88305556
64OH;40.89861111;-80.92916667
38D;40.94805556;-80.86222222
OH27;40.80777778;-80.84527778
0OI3;41.38222222;-82.71611111
SKY;41.43333333;-82.65222222
3OI6;40.96111111;-82.37083333
3G6;40.90611111;-81
8OA9;41.04444444;-81.81555556
OI46;41.115;-81.715
65OH;41.07166667;-81.75111111
2OH4;40.62444444;-82.63555556
12G;40.87277778;-82.6975
70OH;40.92;-82.47916667
5OI9;41.32777778;-84.55777778
34OI;40.69444444;-82.11805556
I12;40.24138889;-84.15083333
67OH;41.41388889;-81.4525
1OH7;39.99388889;-81.86361111
1OH8;39.86666667;-83.63333333
3OH3;39.98388889;-83.61333333
OI34;39.61305556;-83.9925
0OH6;39.60055556;-84.01972222
1OA4;39.92361111;-83.66166667
SGH;39.84027778;-83.84027778
2P7;40.05694444;-80.96333333
1OH4;40.55527778;-84.38666667
24OI;40.07777778;-83.89722222
2OH2;39.47194444;-83.49
2G2;40.35944444;-80.7
8OA7;39.55638889;-81.78083333
45OI;40.56111111;-81.54555556
OH86;39.64833333;-82.54
OH14;40.27916667;-82.91694444
71OH;41.64166667;-83.875
72OH;41.60444444;-83.86777778
OH18;40.9325;-83.14027778
OH26;41.65638889;-81.10611111
OI64;41.68055556;-81.03027778
73OH;41.64694444;-81.00861111
8OI5;39.88166667;-82.41472222
16G;41.09416667;-83.2125
TDZ;41.565;-83.48222222
TOL;41.58666667;-83.80777778
1G8;40.47583333;-80.62805556
I54;40.02;-83.82861111
2OH6;40.01194444;-84.28138889
37I;39.99083333;-84.27055556
1WF;40.01472222;-84.19805556
56D;40.88333333;-83.31444444
I74;40.1325;-83.75361111
38I;40.09111111;-83.68944444
OH81;41.22555556;-81.94166667
7OH1;41.21;-81.97361111
78OH;41.25694444;-81.97055556
VNW;40.86472222;-84.60944444
VES;40.20444444;-84.53194444
18OI;41.42333333;-82.98277778
8OA6;41.38611111;-82.89722222
79OH;41.20972222;-80.68305556
3G3;41.00305556;-81.75638889
15G;41.02833333;-81.79833333
I64;41.29305556;-82.37083333
AXV;40.49361111;-84.29805556
80OH;41.26666667;-80.76638889
62D;41.26694444;-80.92722222
I23;39.57027778;-83.42055556
00OH;41.59083333;-84.14222222
USE;41.61;-84.12722222
EOP;39.16694444;-82.92805556
2OI2;39.56111111;-84.05194444
40I;39.50527778;-84.12194444
67D;41.1625;-82.20277778
3OH1;39.69722222;-84.54277778
80G;40.24777778;-81.73583333
OI06;39.99138889;-84.29166667
AMT;38.85138889;-83.56638889
2OI4;41.04527778;-81.93666667
86OH;41.01277778;-81.92
8G1;41.03888889;-82.72444444
3OH7;39.03;-84.04666667
06OH;41.50972222;-80.59111111
88OH;41.6;-83.31666667
LNN;41.68388889;-81.38972222
5OI5;40.69333333;-84.78055556
ILN;39.42805556;-83.79222222
I66;39.5025;-83.86333333
2B6;39.4375;-83.70833333
OH77;39.55305556;-83.855
3OH9;39.55333333;-83.85222222
4G5;39.77916667;-81.10277778
OI08;40.73888889;-81.87166667
66OI;40.78138889;-82.05583333
OI55;40.75083333;-82.00444444
91OH;40.73333333;-81.89277778
OI07;40.82805556;-81.97972222
BJJ;40.87472222;-81.88833333
7OA7;39.67916667;-83.87083333
OI91;39.77972222;-83.90916667
7OH7;39.78;-83.9
04G;41.13055556;-80.61944444
4G4;40.96166667;-80.67722222
YNG;41.26083333;-80.67916667
9OI3;39.89861111;-82.11027778
42I;40.00694444;-82.01222222
OH36;39.98611111;-81.98388889
ZZV;39.94444444;-81.89222222
ADH;34.80416667;-96.67111111
OK80;34.72861111;-96.60111111
3OK0;34.705;-96.57666667
OK18;36.42333333;-95.17111111
3O9;36.5775;-94.86194444
79F;36.60833333;-94.8725
LTS;34.66638889;-99.26805556
AXS;34.69888889;-99.33833333
OK82;34.69166667;-99.34472222
OK83;34.56833333;-99.35166667
91OK;34.64194444;-99.37111111
AVK;36.77305556;-98.67
OK43;36.53055556;-98.63666667
OK54;36.99666667;-99.00472222
OK14;36.83527778;-98.65777778
F68;35.05222222;-98.26444444
80F;34.1925;-95.65
1F0;34.14694444;-97.12277778
ADM;34.30305556;-97.01972222
OK17;34.21833333;-97.0525
OK85;34.3;-96.91694444
OK62;34.24861111;-97.20916667
OK23;34.19833333;-97.23111111
OK74;34.82944444;-96.03416667
AQR;34.39833333;-96.14805556
6OK7;34.59583333;-95.86305556
98OK;36.48916667;-96.05277778
BVO;36.76416667;-96.01111111
9OK3;36.70361111;-95.84055556
OL92;36.78333333;-95.95027778
K44;36.79888889;-100.53
46OK;36.22111111;-97.84444444
BKN;36.745;-97.34944444
6OK6;36.79583333;-97.31694444
8OK1;35.16833333;-97.71083333
17K;36.77416667;-102.5105556
1OK3;34.57611111;-97.81416667
3F7;35.80694444;-96.42194444
1OK0;35.89444444;-96.27944444
84OL;36.11027778;-95.76555556
90F;34.01388889;-94.75861111
BFK;36.86333333;-99.61861111
96OK;36.84888889;-99.45666667
37K;33.92611111;-97.29638889
85OL;34.61944444;-98.59555556
OK90;33.90194444;-96.47222222
47OK;35.58361111;-98.04
88OL;34.96444444;-96.27111111
91F;35.15638889;-95.62111111
60OK;35.12222222;-98.51972222
86F;35.12361111;-98.57527778
61OK;35.8;-97.60861111
CQB;35.72388889;-96.82027778
92F;34.36861111;-98.68194444
4O5;36.78805556;-98.35833333
CKA;36.75;-98.11666667
93F;35.60444444;-99.70277778
CHK;35.09722222;-97.96777778
6OK2;35.06277778;-97.89527778
95OK;36.2675;-95.63083333
GCM;36.29277778;-95.47972222
OK20;36.38361111;-95.64805556
K11;36.21805556;-95.65194444
95F;36.28388889;-96.46333333
CLK;35.53833333;-98.93277778
CSM;35.33972222;-99.20055556
0OK4;34.66055556;-96.25361111
08F;34.53166667;-96.23305556
OK93;36.33333333;-95.88361111
OK58;36.39722222;-95.905
09OK;36.35444444;-95.86388889
OK94;36.35472222;-95.80333333
OK11;34.31416667;-98.01055556
OK06;35.64777778;-94.95
44M;35.705;-94.93583333
OL09;34.88333333;-98.75027778
F36;35.2975;-98.9675
0OK8;36.2925;-97.59305556
93OK;35.93444444;-95.59138889
05OK;35.85333333;-97.5675
44OK;35.95416667;-97.54916667
CUH;35.95;-96.77305556
97F;34.54638889;-97.10833333
OK95;36.48888889;-94.95833333
98OL;34.5;-97.99472222
DUC;34.47138889;-97.96
OK97;34.53333333;-97.76694444
DUA;33.94222222;-96.39444444
66OK;34.08888889;-96.42166667
OK98;35.3;-98.48361111
6OK8;35.35944444;-98.57111111
01OK;35.29444444;-98.63638889
1OK8;35.72972222;-97.54138889
0OK0;35.68333333;-97.43361111
33OK;35.75;-97.40027778
OL12;35.7075;-97.54055556
8OK2;35.475;-97.92888889
99F;35.51666667;-97.97944444
RQO;35.47277778;-98.00583333
28OK;35.50277778;-98.04055556
ELK;35.43083333;-99.39416667
OK10;34.58194444;-97.40972222
0OK1;34.65694444;-97.40166667
WDG;36.37833333;-97.78888889
END;36.33944444;-97.91722222
O13;35.20055556;-99.89777778
OK04;35.30944444;-95.80833333
F08;35.29583333;-95.62527778
0F7;35.38861111;-95.6
69OK;36.72861111;-94.85055556
OK16;36.36472222;-97.66777778
6K4;36.29027778;-98.47583333
OK39;36.96666667;-100.3172222
FSI;34.64972222;-98.40222222
FDR;34.35222222;-98.98388889
K77;36.75861111;-99.10194444
GAG;36.29555556;-99.77638889
0OK3;35.61944444;-98.5225
1K4;35.155;-97.47027778
OK02;35.11083333;-97.48166667
5OK4;35.11694444;-97.45055556
39OK;35.11138889;-97.47916667
1OK2;35.09861111;-97.46972222
1O1;34.2375;-98.74194444
81OK;35.02638889;-99.33944444
GMJ;36.60666667;-94.73861111
0OK5;35.88888889;-97.40027778
0OK6;35.80166667;-97.38611111
GOK;35.85111111;-97.41611111
GUY;36.685;-101.5077778
16OK;35.46666667;-97.20027778
1OL2;35.48888889;-97.19194444
OK25;35.81333333;-95.75333333
2K9;35.83277778;-95.6675
F32;34.24916667;-97.47388889
OK51;36.10416667;-97.93694444
F10;35.40694444;-96.01583333
2O8;35.50722222;-98.3425
HBR;34.99138889;-99.05138889
F99;35.08583333;-96.41666667
O35;34.70833333;-99.90861111
H92;36.44277778;-96.38722222
O45;36.85722222;-101.2272222
HHW;34.03472222;-95.54194444
4O4;33.90944444;-94.85944444
O18;36.14388889;-95.41777778
0K6;36.16;-95.58027778
55OK;36.22388889;-95.57833333
OK00;35.51611111;-97.02222222
62OK;36.33916667;-94.92027778
9OK7;36.18472222;-96.55027778
0OK9;36.21333333;-96.63694444
1K8;36.54166667;-95.02111111
F92;35.875;-97.9525
6OK0;35.89138889;-97.95888889
F31;33.99111111;-96.64277778
OK66;36.55666667;-97.83361111
OK30;36.49166667;-95.05027778
O51;36.74444444;-99.90861111
OK07;34.51805556;-98.32555556
OK08;34.53333333;-98.35027778
LAW;34.56777778;-98.41666667
71OK;34.57611111;-98.48305556
O44;35.09222222;-97.33638889
3OK5;34.72861111;-97.60583333
1K2;34.84944444;-97.58527778
OK24;34.20611111;-97.23111111
1OK5;34.98333333;-99.22944444
OK55;35.71444444;-97.22583333
1F4;34.14027778;-96.81194444
OK46;36.95888889;-98.07527778
OK47;36.94166667;-98.01694444
7OK2;34.97638889;-99.49972222
2K4;34.8925;-99.52833333
1OK9;33.975;-97.08916667
T40;33.89888889;-97.17055556
OK29;33.93583333;-97.05444444
74OK;33.95;-97.15027778
1OK7;34.8;-97.48222222
MLC;34.8825;-95.78333333
O53;36.79055556;-97.74888889
4O7;36.37194444;-98.17833333
MIO;36.90916667;-94.8875
70OK;36.83361111;-94.90416667
2OK2;35.32916667;-97.26972222
35OL;36.63305556;-99.15111111
MDF;36.48472222;-99.19416667
OK13;35.84583333;-95.97111111
2OK4;35.81666667;-96.05861111
2OK5;34.92888889;-98.73972222
83OK;35.25666667;-94.57805556
15OK;35.70388889;-95.31083333
MKO;35.65777778;-95.36166667
HAX;35.74583333;-95.41277778
2OK7;35.25833333;-97.66277778
76OK;35.28472222;-97.61694444
OK48;36.875;-97.09611111
O14;34.89083333;-97.99833333
5OK2;34.77666667;-96.24527778
10OK;35.16666667;-97.21694444
OUN;35.24555556;-97.47222222
H66;36.72083333;-95.62527778
40OK;36.11611111;-96.53805556
3OK1;35.73;-97.96694444
O65;36.1125;-98.30861111
8OK0;36.06833333;-98.28916667
F81;35.43083333;-96.28388889
RCE;35.48805556;-97.82361111
12OK;35.54138889;-97.45305556
HSD;35.60194444;-97.70611111
TIK;35.41472222;-97.38666667
PWA;35.53416667;-97.64694444
OKC;35.39305556;-97.60083333
OKM;35.66805556;-95.94861111
F09;34.5125;-99.42944444
OK15;36.37611111;-95.70527778
OK37;36.46944444;-95.66777778
1F1;34.075;-97.10666667
O38;36.26666667;-95.78361111
PVJ;34.70944444;-97.22333333
H76;36.67166667;-96.40555556
H97;36.38333333;-96.81027778
67OK;36.03305556;-95.07805556
29OK;36.3;-97.31694444
F22;36.38555556;-97.27722222
PNC;36.73194444;-97.09972222
OK49;36.65;-97.01694444
27OK;36.74222222;-96.96388889
O66;36.69166667;-97.72666667
2K1;36.6625;-97.80861111
RKR;35.02166667;-94.62111111
OK59;35.02222222;-94.70444444
O47;35.48222222;-96.71861111
OK21;36.33333333;-95.30444444
H71;36.22527778;-95.33
3O3;34.98333333;-97.38277778
OK28;34.22916667;-96.74916667
80OK;35.57666667;-99.88611111
OK34;35.48416667;-94.84194444
89OK;35.44305556;-94.8975
JSV;35.43833333;-94.80277778
3OK7;36.24166667;-96.13416667
3OK8;36.11666667;-96.23361111
OWP;36.17527778;-96.15194444
OL23;35.95;-96.10444444
03OK;36.04111111;-96.16138889
3O4;35.1675;-99.65777778
1S4;36.155;-98.93361111
SRE;35.27472222;-96.67527778
OK22;35.40305556;-96.83222222
3OK9;35.32166667;-97.04
SNL;35.35777778;-96.94277778
2F6;36.355;-96.01083333
07OK;34.63333333;-99.03361111
4O1;34.6275;-99.01388889
45OK;36.9125;-95.60305556
22OK;34.31527778;-97.17583333
GZL;35.28916667;-95.09388889
88OK;36.19333333;-97.09083333
6OK9;36.14166667;-96.94333333
SWO;36.16111111;-97.08555556
9OK5;34.77833333;-96.9275
SUD;35.78944444;-96.65555556
OL19;34.91527778;-96.12944444
F30;34.52444444;-96.98972222
6OK1;36.00138889;-95.00305556
TQH;35.93027778;-95.00444444
6F1;34.70777778;-95.07388889
36OK;35.27222222;-96.88166667
OK79;34.25666667;-98.24111111
K49;36.50555556;-101.8136111
OK31;33.77861111;-97.13138889
1O4;35.73444444;-98.73027778
6OK3;34.47472222;-99.13138889
1O8;34.45861111;-99.17138889
0F9;34.19861111;-96.67444444
1H6;36.13888889;-95.825
RVS;36.03972222;-95.98472222
TUL;36.19833333;-95.88805556
4OK4;35.2875;-97.66416667
53OK;35.24361111;-97.76388889
4OK5;34.55;-97.60027778
OK01;36.42888889;-95.90333333
5O1;36.14166667;-99.30305556
5OK3;36.48833333;-95.14388889
H04;36.61638889;-95.15138889
H68;35.9625;-95.34194444
OL20;35.99722222;-95.25888889
OK12;34.39916667;-98.26638889
3O5;34.3725;-98.40583333
JWG;35.86472222;-98.42083333
OK50;36.3325;-97.89305556
1K5;36.56666667;-98.85222222
OJA;35.54472222;-98.66861111
43OK;35.66666667;-96.98361111
OK96;35.75638889;-97.08472222
4F1;36.22222222;-96.34611111
